student_id,name,email,phone,batch_id,section,department,scheme,primary_campus,time_slot,year,semester,enrollment_date,gender,date_of_birth,address,guardian_name,guardian_phone,status,roll_number,admission_category,hostel_required,transport_required,emergency_contact,blood_group,previous_education,entrance_exam_score,scholarship_eligible,assigned_teacher_id
STU220084,Vasudha Gola,stu220084@university.edu,08874495621,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,2,2025-03-26,Female,2005-03-01,56/512; Kulkarni Marg; Jorhat-959463,Harish Kala,6589026012,Active,A01084,EWS,Yes,Yes,09611435190,B-,Higher Secondary Education,73,No,TCH1085
STU220085,Omkaar Banik,stu220085@university.edu,03021465669,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,1,2024-09-07,Male,2002-07-30,84/90 Talwar Street; Hyderabad-843098,Gautam Mane,8955439376,Active,A01085,OBC,Yes,Yes,0426818184,B+,Higher Secondary Education,60,No,TCH1058
STU220086,Ekansh Raja,stu220086@university.edu,3356588043,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,2,2024-10-09,Female,2004-11-17,48/94; Purohit Chowk; Latur 779071,Faqid Gokhale,05539423733,Active,A01086,General,Yes,No,3433339521,AB+,Higher Secondary Education,89,Yes,TCH1088
STU220087,Chatura Vora,stu220087@university.edu,07808562718,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,1,2024-12-11,Female,2006-08-15,79/080; Prabhu Chowk Kumbakonam 728463,Shivansh Raghavan,1559428434,Active,A01087,EWS,Yes,No,09552763655,A-,Higher Secondary Education,94,Yes,TCH1083
STU220088,Aditya Goda,stu220088@university.edu,07288574489,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,1,2024-07-13,Female,2003-01-29,29 Karnik Street; Gopalpur-866322,Darpan Kale,07175455884,Active,A01088,OBC,Yes,Yes,00615939982,B+,Higher Secondary Education,79,No,TCH1057
STU220089,Ekbal Buch,stu220089@university.edu,+915355449647,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,1,2025-04-07,Female,2008-02-13,H.No. 87 Brar Chowk; Srikakulam 722569,Odika Ganesh,+910234132611,Active,A01089,SC,No,No,+917800681149,O-,Higher Secondary Education,88,Yes,TCH1077
STU220090,Sai Deshmukh,stu220090@university.edu,8299796884,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,1,2025-05-24,Female,2005-05-17,64/334; Date Chowk Hajipur-005577,Gaurav Sathe,05642400825,Active,A01090,SC,No,Yes,07807740649,A-,Higher Secondary Education,74,Yes,TCH1087
STU220091,Bhavani Wali,stu220091@university.edu,06312241797,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,2,2024-10-03,Other,2006-03-23,53/68; Rana Marg Ujjain-634163,Ekani Bahl,+910802144270,Active,A01091,General,Yes,No,+911207356475,O-,Higher Secondary Education,77,Yes,TCH1075
STU220092,Lekha Savant,stu220092@university.edu,+910371837645,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,2,2024-08-23,Other,2006-11-09,H.No. 12; Lata Nagar; Madurai-234601,Zehaan Srivastava,4350313650,Active,A01092,ST,Yes,No,+914916300979,AB-,Higher Secondary Education,86,No,TCH1042
STU220093,Idika Sarna,stu220093@university.edu,3065240778,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,1,2024-10-11,Male,2006-09-01,H.No. 327 Nigam Zila Allahabad-281273,Rachit Pall,07498218274,Active,A01093,SC,No,No,08570862095,AB+,Higher Secondary Education,85,Yes,TCH1059
STU220094,Pranav Balay,stu220094@university.edu,+911731096789,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,1,2025-03-09,Female,2004-01-09,18/638 Dube Chowk North Dumdum-511810,Timothy Bobal,+913717058650,Active,A01094,SC,No,Yes,4801413811,O+,Higher Secondary Education,92,Yes,TCH1085
STU220095,Yamini Nazareth,stu220095@university.edu,2897558556,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,2,2025-04-01,Female,2005-01-25,383 Gola Aligarh-761228,Wridesh Kala,08457760049,Active,A01095,General,Yes,No,+918240433504,O-,Higher Secondary Education,88,Yes,TCH1027
STU220096,Faras Nair,stu220096@university.edu,02791940961,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,2,2025-04-07,Other,2008-01-07,H.No. 752; Lanka Street Ballia-344196,Ijaya Saraf,01390604805,Active,A01096,OBC,No,No,9258320679,O-,Higher Secondary Education,67,Yes,TCH1081
STU220097,Yachana Saraf,stu220097@university.edu,2278376938,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,1,2025-02-06,Other,2006-11-25,46; Deo Street Gwalior 908641,Xavier Bora,06591166553,Active,A01097,OBC,No,Yes,05904259792,O+,Higher Secondary Education,65,Yes,TCH1015
STU220098,Arin Narula,stu220098@university.edu,+918338848792,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,2,2025-03-07,Male,2006-06-30,352; Chowdhury Zila; Latur-405147,Caleb Kumer,+910439407016,Active,A01098,OBC,No,No,4510463681,AB+,Higher Secondary Education,86,No,TCH1061
STU220099,Idika Pandey,stu220099@university.edu,04384046084,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,1,2024-09-16,Female,2004-07-15,81/23 Shankar Circle; Thane 845762,Laksh Chahal,6893639264,Active,A01099,EWS,Yes,No,5782329832,B-,Higher Secondary Education,92,Yes,TCH1009
STU220100,Chavvi Savant,stu220100@university.edu,4231220994,A01,A01,Computer Science Engineering,A,Campus-15B,08:00-14:30,1,2,2025-02-02,Female,2006-02-28,29; Nadkarni Street; Proddatur 252056,Vihaan Bal,01728975267,Active,A01100,SC,No,Yes,02233060463,AB+,Higher Secondary Education,79,No,TCH1020
STU220101,Ikbal Seth,stu220101@university.edu,00388608680,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-09-03,Female,2005-02-14,H.No. 279; Nair Chowk Shahjahanpur-609656,Bhavika Shenoy,+916490827718,Active,A02001,SC,No,No,+912982665702,AB-,Higher Secondary Education,72,Yes,TCH1074
STU220102,Kritika Rai,stu220102@university.edu,+912592222064,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-10-17,Male,2007-02-05,14; Gade Path; Mysore-751868,Bhavya Golla,+912309407778,Active,A02002,ST,Yes,No,+919733977671,O-,Higher Secondary Education,84,No,TCH1085
STU220103,Gagan Bawa,stu220103@university.edu,+916224999827,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2025-03-27,Female,2004-08-24,49/83; Goyal Nagar Pimpri-Chinchwad 020994,Girik Mistry,05616814721,Active,A02003,General,Yes,No,4586833901,A-,Higher Secondary Education,88,Yes,TCH1068
STU220104,Rishi Agarwal,stu220104@university.edu,+910713966055,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2025-01-17,Male,2006-04-24,94/695 Vora Road Bikaner 877293,Saksham Manda,01448850155,Active,A02004,OBC,No,Yes,09902355770,A-,Higher Secondary Education,90,No,TCH1044
STU220105,Irya Bhatti,stu220105@university.edu,+914056829962,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2025-01-29,Other,2007-09-04,785 Sachdev Chowk Saharsa-958803,Divya Balay,06173574384,Active,A02005,General,No,No,+911503178078,AB-,Higher Secondary Education,91,Yes,TCH1080
STU220106,Deepa Basu,stu220106@university.edu,9157018409,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2025-03-30,Male,2006-04-27,H.No. 78; Narang Road Navi Mumbai-307681,Ekani Iyer,+914485714224,Active,A02006,SC,Yes,Yes,+910988138585,O+,Higher Secondary Education,66,Yes,TCH1057
STU220107,Pooja Ramanathan,stu220107@university.edu,+919979545381,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2025-06-17,Other,2007-01-08,49/321; Nigam Road; Dhanbad 070160,Karan Chander,7174773329,Active,A02007,SC,Yes,Yes,05625577017,AB-,Higher Secondary Education,63,No,TCH1046
STU220108,Nandini Sachdev,stu220108@university.edu,+919382761539,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-11-30,Female,2008-05-14,72 Pall Road Danapur 615814,Warinder Ghose,1971997581,Active,A02008,OBC,Yes,No,02461919657,B+,Higher Secondary Education,70,Yes,TCH1011
STU220109,Chandani Modi,stu220109@university.edu,05190986240,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-11-08,Other,2005-10-12,290; Dixit Street Katihar 699733,Aadi Parmer,+914036965666,Active,A02009,OBC,No,Yes,08327238656,B-,Higher Secondary Education,89,No,TCH1059
STU220110,Suhani Upadhyay,stu220110@university.edu,08765326909,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-12-25,Other,2006-11-15,22/010 Sur Street Bhavnagar-267969,Nirja Peri,+910975197128,Active,A02010,General,No,No,07818913718,B+,Higher Secondary Education,64,No,TCH1045
STU220111,Abha Bhat,stu220111@university.edu,7929049047,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-07-26,Other,2005-07-09,H.No. 80; Setty Chowk; Chapra 654420,Zayyan Deo,4440192927,Active,A02011,ST,No,No,02437280512,AB+,Higher Secondary Education,72,No,TCH1062
STU220112,Vamakshi Mitra,stu220112@university.edu,08366742860,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2024-10-09,Male,2007-04-09,63 Ganesh Chowk Gangtok-041027,Diya Wagle,0185694544,Active,A02012,ST,No,No,+914967393852,AB+,Higher Secondary Education,61,No,TCH1036
STU220113,Dakshesh Kalla,stu220113@university.edu,1119269212,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2024-09-26,Other,2005-04-15,01/061; Chawla Circle; Etawah 443009,Sudiksha Malhotra,05421406650,Active,A02013,General,No,No,04271739627,B-,Higher Secondary Education,82,Yes,TCH1082
STU220114,Aadi Barad,stu220114@university.edu,6425690877,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2024-12-02,Other,2007-07-21,63/91; Lad Chowk Visakhapatnam 194707,Upkaar Aggarwal,07198554601,Active,A02014,SC,Yes,Yes,08517432806,A+,Higher Secondary Education,79,No,TCH1005
STU220115,Xalak Walla,stu220115@university.edu,00050506138,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-12-10,Other,2006-07-22,61/571 Gupta Chowk Vadodara-093761,Viraj Bora,+912707903202,Active,A02015,OBC,Yes,No,0417929111,AB-,Higher Secondary Education,86,Yes,TCH1026
STU220116,Jai Mahal,stu220116@university.edu,+916258273902,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2024-08-01,Other,2007-07-28,H.No. 365; Nair Marg; Ramgarh-530925,Nakul Babu,01002194672,Active,A02016,SC,No,Yes,+912487632909,AB+,Higher Secondary Education,90,No,TCH1044
STU220117,Aradhana Bera,stu220117@university.edu,+911277220054,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2024-09-10,Female,2003-12-30,14/56 Keer Nagar Kochi-958837,Caleb Chawla,0822078113,Active,A02017,General,Yes,Yes,7995635315,O+,Higher Secondary Education,95,No,TCH1012
STU220118,Lila Prakash,stu220118@university.edu,+917354352090,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-10-06,Male,2003-02-25,636; Borah Ganj Bhimavaram-062397,Tara Sahota,+915349292983,Active,A02018,SC,Yes,No,+916873977406,AB-,Higher Secondary Education,76,No,TCH1082
STU220119,Varenya Chaudhari,stu220119@university.edu,07318063254,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-09-21,Male,2008-06-24,H.No. 69; Dixit Ganj Erode-078068,Varsha Mody,+917990772625,Active,A02019,OBC,No,Yes,7016580464,AB-,Higher Secondary Education,74,Yes,TCH1082
STU220120,Samarth Devi,stu220120@university.edu,03817933554,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-12-27,Other,2005-01-09,50/85; Choudhry Nagar Ambarnath-905528,Dev Pradhan,07788178847,Active,A02020,SC,No,Yes,5137116241,B+,Higher Secondary Education,62,Yes,TCH1039
STU220121,Sachi Bail,stu220121@university.edu,03103856955,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-12-20,Male,2006-06-25,H.No. 12; Dora Chowk Saharsa 468275,Tanvi Modi,2424375402,Active,A02021,General,Yes,Yes,04729284222,O+,Higher Secondary Education,89,No,TCH1086
STU220122,Saumya Zacharia,stu220122@university.edu,+918410672752,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-06-27,Other,2006-12-01,H.No. 059; Sastry Street Uluberia-380552,Chakrika Som,09297517028,Active,A02022,OBC,No,Yes,+914069375150,O-,Higher Secondary Education,86,No,TCH1005
STU220123,Jalsa Rao,stu220123@university.edu,+916565045547,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2025-05-11,Male,2003-01-05,H.No. 30; Yohannan Zila Chandigarh-375998,Ojasvi Savant,02662991234,Active,A02023,ST,No,Yes,08519610646,AB-,Higher Secondary Education,66,No,TCH1070
STU220124,Adweta Mital,stu220124@university.edu,7146273014,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-12-23,Male,2008-04-23,92/326 Swaminathan Road Barasat-787300,Vasana Sarin,07158904290,Active,A02024,ST,No,Yes,+915725204565,A-,Higher Secondary Education,89,Yes,TCH1085
STU220125,Indira Dhawan,stu220125@university.edu,+912845765213,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2024-08-21,Other,2003-10-24,H.No. 81 Hari Circle Bareilly 855445,Ishaan Sahni,01120754527,Active,A02025,EWS,Yes,Yes,8524013223,AB-,Higher Secondary Education,75,Yes,TCH1073
STU220126,Upasna Dani,stu220126@university.edu,00140119393,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2024-09-01,Male,2004-08-05,216; Brahmbhatt Zila; Karawal Nagar 031089,Madhav Mall,5528938911,Active,A02026,EWS,Yes,Yes,0833428013,B-,Higher Secondary Education,81,Yes,TCH1077
STU220127,Warhi Patel,stu220127@university.edu,4801571647,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2025-01-31,Female,2004-05-10,92/712 Raghavan Path; Kakinada-615171,Upkaar Reddy,06317520716,Active,A02027,OBC,Yes,No,08112669121,B+,Higher Secondary Education,67,Yes,TCH1017
STU220128,Nidhi Sundaram,stu220128@university.edu,4271147732,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2024-07-06,Female,2006-11-30,H.No. 39; Das Marg; Khandwa 499465,Wishi Bala,+916952499118,Active,A02028,OBC,No,Yes,07347784858,B+,Higher Secondary Education,76,Yes,TCH1017
STU220129,Raagini Desai,stu220129@university.edu,06719788977,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2025-01-17,Other,2003-06-04,16; Murty Chowk Mango 002842,Mahika Lall,09695450090,Active,A02029,General,Yes,No,+915590561655,O-,Higher Secondary Education,83,Yes,TCH1058
STU220130,Pahal Varma,stu220130@university.edu,04079056965,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2025-01-21,Other,2007-05-03,H.No. 333 Chad Road; Farrukhabad-520850,Samesh Nayar,08529456371,Active,A02030,General,No,No,3440496391,A+,Higher Secondary Education,63,No,TCH1052
STU220131,Ryan Sachdeva,stu220131@university.edu,04987820829,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-12-25,Other,2006-06-14,H.No. 19 Soman Circle Bhagalpur 148468,Amrita Walia,6908357232,Active,A02031,General,No,No,4665136442,A-,Higher Secondary Education,65,No,TCH1078
STU220132,Nathaniel Mahajan,stu220132@university.edu,+910448207001,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2024-10-18,Male,2004-04-10,31; Handa Street; Sambalpur 778660,Niharika Patla,1623198189,Active,A02032,OBC,No,No,4713915596,O+,Higher Secondary Education,93,No,TCH1059
STU220133,Pallavi Soman,stu220133@university.edu,3425754090,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2025-04-29,Male,2006-06-17,212 Maharaj Ganj Alappuzha-907851,Wriddhish Kulkarni,6451837606,Active,A02033,General,Yes,No,04134327560,O-,Higher Secondary Education,74,No,TCH1044
STU220134,Sudiksha Bala,stu220134@university.edu,+912720634591,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-08-05,Female,2003-12-26,76; Sami Path; Nanded 815698,Nirja Nagarajan,07242954316,Active,A02034,ST,Yes,No,02669300893,O+,Higher Secondary Education,80,No,TCH1048
STU220135,Sudiksha Talwar,stu220135@university.edu,+913334476263,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2025-01-31,Other,2008-06-16,420 Sanghvi Marg Jalgaon 529108,Ranbir Sahota,+916204439735,Active,A02035,ST,Yes,Yes,7107256366,A-,Higher Secondary Education,65,No,TCH1013
STU220136,Kamala Deo,stu220136@university.edu,0924287572,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-07-28,Male,2006-09-30,H.No. 800; Keer Path; Raichur 048964,Lucky Lad,+915027456449,Active,A02036,EWS,Yes,No,08562572870,A-,Higher Secondary Education,86,No,TCH1086
STU220137,Tanvi Tailor,stu220137@university.edu,+912151342284,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2025-01-18,Other,2006-06-19,H.No. 320; Lad Chowk Bhind-170758,Aayush Vora,2613715041,Active,A02037,General,No,No,05915201777,AB-,Higher Secondary Education,66,Yes,TCH1020
STU220138,George Rastogi,stu220138@university.edu,02361032664,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2025-02-17,Male,2008-03-19,H.No. 09; Nair Chowk; Rajpur Sonarpur 450189,Jai Misra,06492515837,Active,A02038,General,No,No,06749961659,A-,Higher Secondary Education,77,Yes,TCH1055
STU220139,Joshua Mital,stu220139@university.edu,+918649081081,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2024-12-29,Other,2004-12-18,61/085 Kapur Chowk Shimla-476174,Zehaan Pant,09180172260,Active,A02039,SC,Yes,Yes,+916459779452,AB+,Higher Secondary Education,79,No,TCH1045
STU220140,Chavvi Patel,stu220140@university.edu,6412203103,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2025-05-06,Male,2003-09-28,H.No. 941; Warrior Marg Kolkata-102776,Wyatt Sarin,8314727601,Active,A02040,OBC,No,Yes,+912777079334,B+,Higher Secondary Education,61,Yes,TCH1068
STU220141,Vincent Bhat,stu220141@university.edu,0695814671,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2024-12-24,Female,2008-02-14,H.No. 01; Sagar Marg; Adoni-076789,Saumya Sarin,+912437573839,Active,A02041,ST,No,No,5972466572,B+,Higher Secondary Education,83,No,TCH1093
STU220142,Advika Parikh,stu220142@university.edu,2280156193,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-08-09,Other,2003-10-31,17/223 Swamy Street Vijayanagaram-433800,Harini Pant,+918428910771,Active,A02042,EWS,Yes,Yes,+919918081213,B+,Higher Secondary Education,70,Yes,TCH1087
STU220143,Bhavini Tiwari,stu220143@university.edu,+911456532863,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2024-08-15,Female,2005-01-21,47/871; Patla Street; Durgapur 376037,Tara Varty,5072081155,Active,A02043,ST,No,No,02606029084,O-,Higher Secondary Education,86,No,TCH1028
STU220144,Rudra Mitra,stu220144@university.edu,+910856288431,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2024-12-30,Female,2004-05-11,84/550 Wable Road; Sambhal-389975,Nathaniel Bajaj,+918943468105,Active,A02044,ST,Yes,No,08510174907,O-,Higher Secondary Education,93,No,TCH1006
STU220145,Jalsa Sha,stu220145@university.edu,+912661106273,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2024-12-06,Female,2004-09-13,99/893; Mistry Path; Chapra 683158,Zilmil Rana,09767762282,Active,A02045,EWS,Yes,Yes,07288137702,B-,Higher Secondary Education,79,Yes,TCH1018
STU220146,Ayaan Dhar,stu220146@university.edu,+919604432701,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2025-01-12,Female,2002-11-22,61/15; Mann; Nagaon 154544,Omisha Srivastava,4975679228,Active,A02046,SC,Yes,Yes,7772519966,O-,Higher Secondary Education,87,Yes,TCH1017
STU220147,Chatresh Vig,stu220147@university.edu,+917801820433,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2025-04-25,Other,2007-07-09,H.No. 80 Mall Chowk Dehradun-948181,Frado Walla,5690705626,Active,A02047,OBC,No,Yes,+918564111824,O+,Higher Secondary Education,62,No,TCH1003
STU220148,Lucky Sachar,stu220148@university.edu,04610339937,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2024-12-29,Male,2005-07-06,H.No. 12; Reddy Road Allahabad-200461,Amruta Bhat,07861706304,Active,A02048,SC,No,No,9138249671,O+,Higher Secondary Education,78,Yes,TCH1052
STU220149,Darpan Subramaniam,stu220149@university.edu,09465398402,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2025-03-23,Female,2005-11-12,H.No. 82; Yogi Ganj Miryalaguda-007942,Gaurav Rana,1284639855,Active,A02049,OBC,No,No,4743553795,A-,Higher Secondary Education,87,Yes,TCH1032
STU220150,Ishita Ram,stu220150@university.edu,+910175370304,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,2,2025-03-02,Other,2006-09-28,09/700; Sachdev Street Singrauli 180715,Gautam Mitter,3375047930,Active,A02050,ST,Yes,No,+916149872839,AB+,Higher Secondary Education,81,Yes,TCH1043
STU220151,Charles Naidu,stu220151@university.edu,06418775803,A02,A02,Electronics Engineering,A,Campus-8,10:00-16:30,1,1,2024-07-13,Male,2007-12-31,21/24; Kari Nellore-894870,Diya Ahluwalia,03519036133,Active,A02051,EWS,Yes,Yes,+915411076095,AB-,Higher Secondary Education,82,Yes,TCH1031
