slot_index,batch_id,section,day,time_start,time_end,subject_code,subject_name,teacher_id,teacher_name,room_id,room_name,campus,activity_type,department,scheme
2,A04,A04,Monday,10:00,11:00,BETC_LAB_A,Basic Electronics Lab,TCH1038,David Jhaveri,R1065,Programming Lab,Campus-3,Lecture,Electrical Engineering,A
3,A04,A04,Monday,11:20,12:20,SY_A,Sports and Yoga,TCH1062,Umang Comar,R1003,Theory Classroom C-9,Campus-3,Lecture,Electrical Engineering,A
4,A04,A04,Monday,13:00,14:00,T&NM_A,Transform and Numerical Methods,TCH1015,Urvashi Ray,R1031,Theory Classroom CLA6,Campus-3,Lecture,Electrical Engineering,A
5,A04,A04,Monday,14:00,15:00,B.ETC_A,Basic Electronics,TCH1093,Ekbal Ranganathan,R1033,Theory Classroom CLA8,Campus-3,Lecture,Electrical Engineering,A
6,A04,A04,Monday,15:00,16:00,B.ETC_A,Basic Electronics,TCH1001,Aryan Maharaj,R1063,Materials Lab,Campus-3,Lecture,Electrical Engineering,A
7,A04,A04,Monday,16:00,17:00,CHEM_LAB_A,Chemistry Lab,TCH1046,Gabriel Mallick,R1008,Theory Classroom C-14,Campus-3,Lecture,Electrical Engineering,A
8,A04,A04,Monday,17:00,18:00,HASS_A,Humanities Arts and Social Science Elective,TCH1066,Harish Vora,R1022,Theory Classroom C-28,Campus-3,Lecture,Electrical Engineering,A
9,A04,A04,Tuesday,08:00,09:00,HASS_A,Humanities Arts and Social Science Elective,TCH1082,Siya Thakur,R1037,Theory Classroom CLA12,Campus-3,Lecture,Electrical Engineering,A
10,A04,A04,Tuesday,09:00,10:00,COMM_LAB_A,Communication Lab,TCH1066,Harish Vora,R1028,Theory Classroom CLA3,Campus-3,Lecture,Electrical Engineering,A
11,A04,A04,Tuesday,10:00,11:00,ENG_A,English,TCH1032,Nidra Acharya,R1060,Mechanical Lab,Campus-3,Lecture,Electrical Engineering,A
12,A04,A04,Tuesday,11:20,12:20,COMM_LAB_A,Communication Lab,TCH1044,Jai Barman,R1031,Theory Classroom CLA6,Campus-3,Lecture,Electrical Engineering,A
13,A04,A04,Tuesday,13:00,14:00,ENGG_LAB_A,Engineering Lab,TCH1091,Hemani Sani,R1041,Theory Classroom CLA16,Campus-3,Lecture,Electrical Engineering,A
14,A04,A04,Tuesday,14:00,15:00,BETC_LAB_A,Basic Electronics Lab,TCH1086,Kalpit Bhasin,R1056,Electronics Lab,Campus-3,Lecture,Electrical Engineering,A
15,A04,A04,Tuesday,15:00,16:00,ENG_A,English,TCH1023,Abhiram Mistry,R1030,Theory Classroom CLA5,Campus-3,Lecture,Electrical Engineering,A
16,A04,A04,Tuesday,16:00,17:00,COMM_LAB_A,Communication Lab,TCH1055,Shravya Singhal,R1054,Physics Lab,Campus-3,Lecture,Electrical Engineering,A
17,A04,A04,Tuesday,17:00,18:00,BEE_A,Basic Electrical Engineering,TCH1049,Pavani Narayanan,R1049,Theory Classroom 201,Campus-3,Lecture,Electrical Engineering,A
18,A04,A04,Wednesday,08:00,09:00,B.ETC_A,Basic Electronics,TCH1024,Samar Lalla,R1058,Computer Lab-2,Campus-3,Lecture,Electrical Engineering,A
19,A04,A04,Wednesday,09:00,10:00,CHEM_LAB_A,Chemistry Lab,TCH1044,Jai Barman,R1007,Theory Classroom C-13,Campus-3,Lecture,Electrical Engineering,A
20,A04,A04,Wednesday,10:00,11:00,SY_A,Sports and Yoga,TCH1005,Nicholas Prabhakar,R1031,Theory Classroom CLA6,Campus-3,Lecture,Electrical Engineering,A
21,A04,A04,Wednesday,11:20,12:20,COMM_LAB_A,Communication Lab,TCH1067,Lajita Nadig,R1062,Electrical Lab,Campus-3,Lecture,Electrical Engineering,A
22,A04,A04,Wednesday,13:00,14:00,CHEM_A,Chemistry,TCH1066,Harish Vora,R1029,Theory Classroom CLA4,Campus-3,Lecture,Electrical Engineering,A
23,A04,A04,Wednesday,14:00,15:00,HASS_A,Humanities Arts and Social Science Elective,TCH1019,Dakshesh Bedi,R1034,Theory Classroom CLA9,Campus-3,Lecture,Electrical Engineering,A
24,A04,A04,Wednesday,15:00,16:00,COMM_LAB_A,Communication Lab,TCH1073,Janya Deep,R1032,Theory Classroom CLA7,Campus-3,Lecture,Electrical Engineering,A
25,A04,A04,Wednesday,16:00,17:00,BETC_LAB_A,Basic Electronics Lab,TCH1046,Gabriel Mallick,R1020,Theory Classroom C-26,Campus-3,Lecture,Electrical Engineering,A
26,A04,A04,Wednesday,17:00,18:00,SY_A,Sports and Yoga,TCH1020,Netra Dar,R1060,Mechanical Lab,Campus-3,Lecture,Electrical Engineering,A
27,A04,A04,Thursday,08:00,09:00,CHEM_LAB_A,Chemistry Lab,TCH1079,Gavin Kala,R1063,Materials Lab,Campus-3,Lecture,Electrical Engineering,A
28,A04,A04,Thursday,09:00,10:00,BETC_LAB_A,Basic Electronics Lab,TCH1071,Rushil Rajagopalan,R1017,Theory Classroom C-23,Campus-3,Lecture,Electrical Engineering,A
29,A04,A04,Thursday,10:00,11:00,B.ETC_A,Basic Electronics,TCH1055,Shravya Singhal,R1039,Theory Classroom CLA14,Campus-3,Lecture,Electrical Engineering,A
30,A04,A04,Thursday,11:20,12:20,B.ETC_A,Basic Electronics,TCH1081,Wazir Naik,R1001,Theory Classroom C-7,Campus-3,Lecture,Electrical Engineering,A
31,A04,A04,Thursday,13:00,14:00,ENGG_LAB_A,Engineering Lab,TCH1043,Nihal Mukhopadhyay,R1004,Theory Classroom C-10,Campus-3,Lecture,Electrical Engineering,A
32,A04,A04,Thursday,14:00,15:00,CHEM_A,Chemistry,TCH1002,Rushil Saini,R1051,Theory Classroom 203,Campus-3,Lecture,Electrical Engineering,A
33,A04,A04,Thursday,15:00,16:00,BEE_A,Basic Electrical Engineering,TCH1084,Sudiksha Tiwari,R1005,Theory Classroom C-11,Campus-3,Lecture,Electrical Engineering,A
34,A04,A04,Thursday,16:00,17:00,ENG_A,English,TCH1036,Nathan Soman,R1035,Theory Classroom CLA10,Campus-3,Lecture,Electrical Engineering,A
35,A04,A04,Thursday,17:00,18:00,CHEM_LAB_A,Chemistry Lab,TCH1020,Netra Dar,R1066,Sports Yoga (SY),Campus-3,Lecture,Electrical Engineering,A
36,A04,A04,Friday,08:00,09:00,ENGG_LAB_A,Engineering Lab,TCH1005,Nicholas Prabhakar,R1012,Theory Classroom C-18,Campus-3,Lecture,Electrical Engineering,A
37,A04,A04,Friday,09:00,10:00,COMM_LAB_A,Communication Lab,TCH1042,Anmol Dua,R1061,Civil Lab,Campus-3,Lecture,Electrical Engineering,A
38,A04,A04,Friday,10:00,11:00,SY_A,Sports and Yoga,TCH1026,Joshua Barman,R1040,Theory Classroom CLA15,Campus-3,Lecture,Electrical Engineering,A
39,A04,A04,Friday,11:20,12:20,BETC_LAB_A,Basic Electronics Lab,TCH1089,Gavin Wali,R1015,Theory Classroom C-21,Campus-3,Lecture,Electrical Engineering,A
40,A04,A04,Friday,13:00,14:00,CHEM_LAB_A,Chemistry Lab,TCH1023,Abhiram Mistry,R1045,Theory Classroom B-101,Campus-3,Lecture,Electrical Engineering,A
41,A04,A04,Friday,14:00,15:00,CHEM_A,Chemistry,TCH1016,Ikbal Kothari,R1020,Theory Classroom C-26,Campus-3,Lecture,Electrical Engineering,A
42,A04,A04,Friday,15:00,16:00,BEE_A,Basic Electrical Engineering,TCH1028,Ryan Sharma,R1010,Theory Classroom C-16,Campus-3,Lecture,Electrical Engineering,A
43,A04,A04,Friday,16:00,17:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1037,Ekaja Zachariah,R1009,Theory Classroom C-15,Campus-3,Lecture,Electrical Engineering,A
44,A04,A04,Friday,17:00,18:00,CHEM_LAB_A,Chemistry Lab,TCH1046,Gabriel Mallick,R1005,Theory Classroom C-11,Campus-3,Lecture,Electrical Engineering,A
45,A04,A04,Saturday,08:00,09:00,T&NM_A,Transform and Numerical Methods,TCH1089,Gavin Wali,R1056,Electronics Lab,Campus-3,Lecture,Electrical Engineering,A
46,A04,A04,Saturday,09:00,10:00,BETC_LAB_A,Basic Electronics Lab,TCH1004,Janaki Handa,R1038,Theory Classroom CLA13,Campus-3,Lecture,Electrical Engineering,A
47,A04,A04,Saturday,10:00,11:00,ENG_A,English,TCH1029,Garima Bala,R1063,Materials Lab,Campus-3,Lecture,Electrical Engineering,A
48,A04,A04,Saturday,11:20,12:20,ENGG_LAB_A,Engineering Lab,TCH1030,Lekha Gupta,R1013,Theory Classroom C-19,Campus-3,Lecture,Electrical Engineering,A
49,A04,A04,Saturday,13:00,14:00,ENGG_LAB_A,Engineering Lab,TCH1054,Dalaja Bhasin,R1022,Theory Classroom C-28,Campus-3,Lecture,Electrical Engineering,A
50,A04,A04,Saturday,14:00,15:00,ENGG_LAB_A,Engineering Lab,TCH1012,Vaishnavi Gandhi,R1028,Theory Classroom CLA3,Campus-3,Lecture,Electrical Engineering,A
51,A04,A04,Saturday,15:00,16:00,B.ETC_A,Basic Electronics,TCH1065,Nirja Bassi,R1062,Electrical Lab,Campus-3,Lecture,Electrical Engineering,A
52,A04,A04,Saturday,16:00,17:00,SY_A,Sports and Yoga,TCH1022,Ethan Yogi,R1053,Theory Classroom 205,Campus-3,Lecture,Electrical Engineering,A
53,A04,A04,Saturday,17:00,18:00,BETC_LAB_A,Basic Electronics Lab,TCH1045,Tripti Dua,R1059,Engineering Drawing Lab,Campus-3,Lecture,Electrical Engineering,A
0,A05,A05,Monday,08:00,09:00,SY_A,Sports and Yoga,TCH1027,Nicholas Goel,R1052,Theory Classroom 204,Campus-3,Lecture,Electrical Engineering,A
1,A05,A05,Monday,09:00,10:00,SY_A,Sports and Yoga,TCH1003,Harsh Chanda,R1016,Theory Classroom C-22,Campus-3,Lecture,Electrical Engineering,A
2,A05,A05,Monday,10:00,11:00,COMM_LAB_A,Communication Lab,TCH1020,Netra Dar,R1063,Materials Lab,Campus-3,Lecture,Electrical Engineering,A
3,A05,A05,Monday,11:20,12:20,COMM_LAB_A,Communication Lab,TCH1086,Kalpit Bhasin,R1040,Theory Classroom CLA15,Campus-3,Lecture,Electrical Engineering,A
4,A05,A05,Monday,13:00,14:00,SY_A,Sports and Yoga,TCH1063,Leela Halder,R1020,Theory Classroom C-26,Campus-3,Lecture,Electrical Engineering,A
5,A05,A05,Monday,14:00,15:00,SY_A,Sports and Yoga,TCH1078,Teerth Sawhney,R1052,Theory Classroom 204,Campus-3,Lecture,Electrical Engineering,A
6,A05,A05,Monday,15:00,16:00,T&NM_A,Transform and Numerical Methods,TCH1078,Teerth Sawhney,R1004,Theory Classroom C-10,Campus-3,Lecture,Electrical Engineering,A
7,A05,A05,Monday,16:00,17:00,ENG_A,English,TCH1058,Amruta Baria,R1005,Theory Classroom C-11,Campus-3,Lecture,Electrical Engineering,A
8,A05,A05,Monday,17:00,18:00,ENGG_LAB_A,Engineering Lab,TCH1031,Charita Tripathi,R1017,Theory Classroom C-23,Campus-3,Lecture,Electrical Engineering,A
9,A05,A05,Tuesday,08:00,09:00,HASS_A,Humanities Arts and Social Science Elective,TCH1024,Samar Lalla,R1060,Mechanical Lab,Campus-3,Lecture,Electrical Engineering,A
10,A05,A05,Tuesday,09:00,10:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1064,Manthan Sekhon,R1040,Theory Classroom CLA15,Campus-3,Lecture,Electrical Engineering,A
11,A05,A05,Tuesday,10:00,11:00,ENG_A,English,TCH1009,Advay Contractor,R1043,Theory Classroom LT-1,Campus-3,Lecture,Electrical Engineering,A
12,A05,A05,Tuesday,11:20,12:20,COMM_LAB_A,Communication Lab,TCH1014,Veer Bir,R1048,Theory Classroom B-104,Campus-3,Lecture,Electrical Engineering,A
13,A05,A05,Tuesday,13:00,14:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1051,Akshay Walla,R1012,Theory Classroom C-18,Campus-3,Lecture,Electrical Engineering,A
14,A05,A05,Tuesday,14:00,15:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1018,Alka Sha,R1038,Theory Classroom CLA13,Campus-3,Lecture,Electrical Engineering,A
15,A05,A05,Tuesday,15:00,16:00,COMM_LAB_A,Communication Lab,TCH1035,Chandresh Krish,R1046,Theory Classroom B-102,Campus-3,Lecture,Electrical Engineering,A
16,A05,A05,Tuesday,16:00,17:00,T&NM_A,Transform and Numerical Methods,TCH1066,Harish Vora,R1022,Theory Classroom C-28,Campus-3,Lecture,Electrical Engineering,A
17,A05,A05,Tuesday,17:00,18:00,COMM_LAB_A,Communication Lab,TCH1061,Amara Deep,R1011,Theory Classroom C-17,Campus-3,Lecture,Electrical Engineering,A
18,A05,A05,Wednesday,08:00,09:00,ENGG_LAB_A,Engineering Lab,TCH1019,Dakshesh Bedi,R1042,Theory Classroom CLA17,Campus-3,Lecture,Electrical Engineering,A
19,A05,A05,Wednesday,09:00,10:00,CHEM_A,Chemistry,TCH1013,Jai Kota,R1065,Programming Lab,Campus-3,Lecture,Electrical Engineering,A
20,A05,A05,Wednesday,10:00,11:00,BEE_A,Basic Electrical Engineering,TCH1047,Aarna Oak,R1050,Theory Classroom 202,Campus-3,Lecture,Electrical Engineering,A
21,A05,A05,Wednesday,11:20,12:20,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1015,Urvashi Ray,R1055,Chemistry Lab,Campus-3,Lecture,Electrical Engineering,A
22,A05,A05,Wednesday,13:00,14:00,COMM_LAB_A,Communication Lab,TCH1033,Frado Mander,R1033,Theory Classroom CLA8,Campus-3,Lecture,Electrical Engineering,A
23,A05,A05,Wednesday,14:00,15:00,BEE_A,Basic Electrical Engineering,TCH1001,Aryan Maharaj,R1026,Theory Classroom CLA1,Campus-3,Lecture,Electrical Engineering,A
24,A05,A05,Wednesday,15:00,16:00,COMM_LAB_A,Communication Lab,TCH1051,Akshay Walla,R1014,Theory Classroom C-20,Campus-3,Lecture,Electrical Engineering,A
25,A05,A05,Wednesday,16:00,17:00,CHEM_LAB_A,Chemistry Lab,TCH1020,Netra Dar,R1007,Theory Classroom C-13,Campus-3,Lecture,Electrical Engineering,A
26,A05,A05,Wednesday,17:00,18:00,CHEM_A,Chemistry,TCH1077,Lipika Setty,R1056,Electronics Lab,Campus-3,Lecture,Electrical Engineering,A
27,A05,A05,Thursday,08:00,09:00,BEE_A,Basic Electrical Engineering,TCH1023,Abhiram Mistry,R1001,Theory Classroom C-7,Campus-3,Lecture,Electrical Engineering,A
28,A05,A05,Thursday,09:00,10:00,COMM_LAB_A,Communication Lab,TCH1019,Dakshesh Bedi,R1048,Theory Classroom B-104,Campus-3,Lecture,Electrical Engineering,A
29,A05,A05,Thursday,10:00,11:00,CHEM_A,Chemistry,TCH1017,Chandresh Zachariah,R1065,Programming Lab,Campus-3,Lecture,Electrical Engineering,A
30,A05,A05,Thursday,11:20,12:20,T&NM_A,Transform and Numerical Methods,TCH1069,Pranit Garde,R1027,Theory Classroom CLA2,Campus-3,Lecture,Electrical Engineering,A
31,A05,A05,Thursday,13:00,14:00,T&NM_A,Transform and Numerical Methods,TCH1010,Yashica Cherian,R1059,Engineering Drawing Lab,Campus-3,Lecture,Electrical Engineering,A
32,A05,A05,Thursday,14:00,15:00,T&NM_A,Transform and Numerical Methods,TCH1061,Amara Deep,R1056,Electronics Lab,Campus-3,Lecture,Electrical Engineering,A
33,A05,A05,Thursday,15:00,16:00,T&NM_A,Transform and Numerical Methods,TCH1002,Rushil Saini,R1062,Electrical Lab,Campus-3,Lecture,Electrical Engineering,A
34,A05,A05,Thursday,16:00,17:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1012,Vaishnavi Gandhi,R1060,Mechanical Lab,Campus-3,Lecture,Electrical Engineering,A
35,A05,A05,Thursday,17:00,18:00,HASS_A,Humanities Arts and Social Science Elective,TCH1057,Anita Tella,R1047,Theory Classroom B-103,Campus-3,Lecture,Electrical Engineering,A
36,A05,A05,Friday,08:00,09:00,SY_A,Sports and Yoga,TCH1025,Neel Sathe,R1004,Theory Classroom C-10,Campus-3,Lecture,Electrical Engineering,A
37,A05,A05,Friday,09:00,10:00,ENG_A,English,TCH1081,Wazir Naik,R1023,Theory Classroom A11,Campus-3,Lecture,Electrical Engineering,A
38,A05,A05,Friday,10:00,11:00,CHEM_A,Chemistry,TCH1034,Elijah Shah,R1049,Theory Classroom 201,Campus-3,Lecture,Electrical Engineering,A
39,A05,A05,Friday,11:20,12:20,SY_A,Sports and Yoga,TCH1070,Aadhya Andra,R1014,Theory Classroom C-20,Campus-3,Lecture,Electrical Engineering,A
40,A05,A05,Friday,13:00,14:00,COMM_LAB_A,Communication Lab,TCH1048,Vamakshi Swaminathan,R1058,Computer Lab-2,Campus-3,Lecture,Electrical Engineering,A
41,A05,A05,Friday,14:00,15:00,CHEM_A,Chemistry,TCH1069,Pranit Garde,R1034,Theory Classroom CLA9,Campus-3,Lecture,Electrical Engineering,A
42,A05,A05,Friday,15:00,16:00,ENGG_LAB_A,Engineering Lab,TCH1094,Bimala Contractor,R1041,Theory Classroom CLA16,Campus-3,Lecture,Electrical Engineering,A
43,A05,A05,Friday,16:00,17:00,CHEM_LAB_A,Chemistry Lab,TCH1011,Anirudh Choudhury,R1063,Materials Lab,Campus-3,Lecture,Electrical Engineering,A
44,A05,A05,Friday,17:00,18:00,B.ETC_A,Basic Electronics,TCH1036,Nathan Soman,R1016,Theory Classroom C-22,Campus-3,Lecture,Electrical Engineering,A
45,A05,A05,Saturday,08:00,09:00,SY_A,Sports and Yoga,TCH1041,Arunima Sama,R1037,Theory Classroom CLA12,Campus-3,Lecture,Electrical Engineering,A
46,A05,A05,Saturday,09:00,10:00,BETC_LAB_A,Basic Electronics Lab,TCH1020,Netra Dar,R1032,Theory Classroom CLA7,Campus-3,Lecture,Electrical Engineering,A
47,A05,A05,Saturday,10:00,11:00,BEE_LAB_A,Basic Electrical Engineering Lab,TCH1006,Ekta Bhalla,R1050,Theory Classroom 202,Campus-3,Lecture,Electrical Engineering,A
48,A05,A05,Saturday,11:20,12:20,SY_A,Sports and Yoga,TCH1010,Yashica Cherian,R1047,Theory Classroom B-103,Campus-3,Lecture,Electrical Engineering,A
49,A05,A05,Saturday,13:00,14:00,HASS_A,Humanities Arts and Social Science Elective,TCH1070,Aadhya Andra,R1066,Sports Yoga (SY),Campus-3,Lecture,Electrical Engineering,A
50,A05,A05,Saturday,14:00,15:00,COMM_LAB_A,Communication Lab,TCH1037,Ekaja Zachariah,R1022,Theory Classroom C-28,Campus-3,Lecture,Electrical Engineering,A
51,A05,A05,Saturday,15:00,16:00,SY_A,Sports and Yoga,TCH1088,Amara Balakrishnan,R1048,Theory Classroom B-104,Campus-3,Lecture,Electrical Engineering,A
52,A05,A05,Saturday,16:00,17:00,CHEM_LAB_A,Chemistry Lab,TCH1005,Nicholas Prabhakar,R1027,Theory Classroom CLA2,Campus-3,Lecture,Electrical Engineering,A
53,A05,A05,Saturday,17:00,18:00,B.ETC_A,Basic Electronics,TCH1037,Ekaja Zachariah,R1017,Theory Classroom C-23,Campus-3,Lecture,Electrical Engineering,A
0,A06,A06,Monday,08:00,09:00,ENG_A,English,TCH1011,Anirudh Choudhury,R1011,Theory Classroom C-17,Campus-3,Lecture,Mechanical Engineering,A
1,A06,A06,Monday,09:00,10:00,T&NM_A,Transform and Numerical Methods,TCH1003,Harsh Chanda,R1011,Theory Classroom C-17,Campus-3,Lecture,Mechanical Engineering,A
2,A06,A06,Monday,10:00,11:00,COMM_LAB_A,Communication Lab,TCH1028,Ryan Sharma,R1015,Theory Classroom C-21,Campus-3,Lecture,Mechanical Engineering,A
3,A06,A06,Monday,11:20,12:20,COMM_LAB_A,Communication Lab,TCH1053,Frederick Kothari,R1022,Theory Classroom C-28,Campus-3,Lecture,Mechanical Engineering,A
4,A06,A06,Monday,13:00,14:00,CHEM_LAB_A,Chemistry Lab,TCH1072,Watika Mangat,R1024,Theory Classroom E105,Campus-3,Lecture,Mechanical Engineering,A
5,A06,A06,Monday,14:00,15:00,CHEM_A,Chemistry,TCH1074,Aarini Subramaniam,R1004,Theory Classroom C-10,Campus-3,Lecture,Mechanical Engineering,A
6,A06,A06,Monday,15:00,16:00,SY_A,Sports and Yoga,TCH1090,Nachiket Dugar,R1015,Theory Classroom C-21,Campus-3,Lecture,Mechanical Engineering,A
7,A06,A06,Monday,16:00,17:00,COMM_LAB_A,Communication Lab,TCH1032,Nidra Acharya,R1049,Theory Classroom 201,Campus-3,Lecture,Mechanical Engineering,A
8,A06,A06,Monday,17:00,18:00,T&NM_A,Transform and Numerical Methods,TCH1025,Neel Sathe,R1005,Theory Classroom C-11,Campus-3,Lecture,Mechanical Engineering,A
9,A06,A06,Tuesday,08:00,09:00,COMM_LAB_A,Communication Lab,TCH1077,Lipika Setty,R1028,Theory Classroom CLA3,Campus-3,Lecture,Mechanical Engineering,A
10,A06,A06,Tuesday,09:00,10:00,T&NM_A,Transform and Numerical Methods,TCH1032,Nidra Acharya,R1058,Computer Lab-2,Campus-3,Lecture,Mechanical Engineering,A
11,A06,A06,Tuesday,10:00,11:00,ENGG_LAB_A,Engineering Lab,TCH1029,Garima Bala,R1043,Theory Classroom LT-1,Campus-3,Lecture,Mechanical Engineering,A
13,A06,A06,Tuesday,13:00,14:00,HASS_A,Humanities Arts and Social Science Elective,TCH1030,Lekha Gupta,R1020,Theory Classroom C-26,Campus-3,Lecture,Mechanical Engineering,A
14,A06,A06,Tuesday,14:00,15:00,COMM_LAB_A,Communication Lab,TCH1042,Anmol Dua,R1031,Theory Classroom CLA6,Campus-3,Lecture,Mechanical Engineering,A
15,A06,A06,Tuesday,15:00,16:00,CHEM_LAB_A,Chemistry Lab,TCH1018,Alka Sha,R1049,Theory Classroom 201,Campus-3,Lecture,Mechanical Engineering,A
16,A06,A06,Tuesday,16:00,17:00,E.MECH_A,Engineering Mechanics,TCH1055,Shravya Singhal,R1032,Theory Classroom CLA7,Campus-3,Lecture,Mechanical Engineering,A
17,A06,A06,Tuesday,17:00,18:00,T&NM_A,Transform and Numerical Methods,TCH1022,Ethan Yogi,R1040,Theory Classroom CLA15,Campus-3,Lecture,Mechanical Engineering,A
18,A06,A06,Wednesday,08:00,09:00,E.MECH_A,Engineering Mechanics,TCH1087,Yashica Kala,R1033,Theory Classroom CLA8,Campus-3,Lecture,Mechanical Engineering,A
19,A06,A06,Wednesday,09:00,10:00,ENGG_LAB_A,Engineering Lab,TCH1001,Aryan Maharaj,R1018,Theory Classroom C-24,Campus-3,Lecture,Mechanical Engineering,A
20,A06,A06,Wednesday,10:00,11:00,E.MECH_A,Engineering Mechanics,TCH1049,Pavani Narayanan,R1060,Mechanical Lab,Campus-3,Lecture,Mechanical Engineering,A
21,A06,A06,Wednesday,11:20,12:20,COMM_LAB_A,Communication Lab,TCH1078,Teerth Sawhney,R1018,Theory Classroom C-24,Campus-3,Lecture,Mechanical Engineering,A
22,A06,A06,Wednesday,13:00,14:00,E.MECH_A,Engineering Mechanics,TCH1031,Charita Tripathi,R1024,Theory Classroom E105,Campus-3,Lecture,Mechanical Engineering,A
23,A06,A06,Wednesday,14:00,15:00,WORKSHOP_A,Workshop Practice,TCH1074,Aarini Subramaniam,R1023,Theory Classroom A11,Campus-3,Lecture,Mechanical Engineering,A
24,A06,A06,Wednesday,15:00,16:00,HASS_A,Humanities Arts and Social Science Elective,TCH1037,Ekaja Zachariah,R1032,Theory Classroom CLA7,Campus-3,Lecture,Mechanical Engineering,A
25,A06,A06,Wednesday,16:00,17:00,E.MECH_A,Engineering Mechanics,TCH1028,Ryan Sharma,R1058,Computer Lab-2,Campus-3,Lecture,Mechanical Engineering,A
26,A06,A06,Wednesday,17:00,18:00,E.MECH_A,Engineering Mechanics,TCH1028,Ryan Sharma,R1042,Theory Classroom CLA17,Campus-3,Lecture,Mechanical Engineering,A
27,A06,A06,Thursday,08:00,09:00,EMECH_LAB_A,Engineering Mechanics Lab,TCH1033,Frado Mander,R1060,Mechanical Lab,Campus-3,Lecture,Mechanical Engineering,A
28,A06,A06,Thursday,09:00,10:00,ENG_A,English,TCH1045,Tripti Dua,R1027,Theory Classroom CLA2,Campus-3,Lecture,Mechanical Engineering,A
29,A06,A06,Thursday,10:00,11:00,WORKSHOP_A,Workshop Practice,TCH1025,Neel Sathe,R1012,Theory Classroom C-18,Campus-3,Lecture,Mechanical Engineering,A
30,A06,A06,Thursday,11:20,12:20,EMECH_LAB_A,Engineering Mechanics Lab,TCH1066,Harish Vora,R1006,Theory Classroom C-12,Campus-3,Lecture,Mechanical Engineering,A
31,A06,A06,Thursday,13:00,14:00,HASS_A,Humanities Arts and Social Science Elective,TCH1057,Anita Tella,R1031,Theory Classroom CLA6,Campus-3,Lecture,Mechanical Engineering,A
32,A06,A06,Thursday,14:00,15:00,CHEM_A,Chemistry,TCH1080,Viraj Narasimhan,R1011,Theory Classroom C-17,Campus-3,Lecture,Mechanical Engineering,A
33,A06,A06,Thursday,15:00,16:00,SY_A,Sports and Yoga,TCH1033,Frado Mander,R1035,Theory Classroom CLA10,Campus-3,Lecture,Mechanical Engineering,A
34,A06,A06,Thursday,16:00,17:00,CHEM_A,Chemistry,TCH1072,Watika Mangat,R1064,Workshop Lab,Campus-3,Lecture,Mechanical Engineering,A
35,A06,A06,Thursday,17:00,18:00,WORKSHOP_A,Workshop Practice,TCH1003,Harsh Chanda,R1046,Theory Classroom B-102,Campus-3,Lecture,Mechanical Engineering,A
